,Code,Company,Exchange,Ex Code
2880,TFC-R,Truist Financial Corp [Tfc/Pr],New York Stock Exchange,NYSE
2881,TFII,Tfi International Inc,New York Stock Exchange,NYSE
2882,TFX,Teleflex Inc,New York Stock Exchange,NYSE
2883,TG,Tredegar Corp,New York Stock Exchange,NYSE
2884,TGH,Textainer Group Holdings,New York Stock Exchange,NYSE
2885,TGI,Triumph Group,New York Stock Exchange,NYSE
2886,TGNA,Tegna Inc,New York Stock Exchange,NYSE
2887,TGP,Teekay Lng Partners LP,New York Stock Exchange,NYSE
2888,TGP-A,Teekay Lng Partners LP [Tgp/Pa],New York Stock Exchange,NYSE
2889,TGP-B,Teekay Lng Partners LP [Tgp/Pb],New York Stock Exchange,NYSE
2890,TGS,Transportadora DE Gas Sa Ord B,New York Stock Exchange,NYSE
2891,TGT,Target Corp,New York Stock Exchange,NYSE
2892,THC,Tenet Healthcare Corp,New York Stock Exchange,NYSE
2893,THG,The Hanover Insurance Group,New York Stock Exchange,NYSE
2894,THO,Thor Industries,New York Stock Exchange,NYSE
2895,THQ,Tekla Healthcare Opportunities,New York Stock Exchange,NYSE
2896,THR,Thermon Group Holdings Inc,New York Stock Exchange,NYSE
2897,THS,Treehouse Foods,New York Stock Exchange,NYSE
2898,THW,Tekla World Healthcare Fund,New York Stock Exchange,NYSE
2899,TIF,Tiffany & Company,New York Stock Exchange,NYSE
2900,TIMB,Tim S.A. ADR,New York Stock Exchange,NYSE
2901,TISI,Team Inc,New York Stock Exchange,NYSE
2902,TJX,TJX Companies,New York Stock Exchange,NYSE
2903,TK,Teekay Shipping Corp,New York Stock Exchange,NYSE
2904,TKC,Turkcell Iletisim Hizmetleri As,New York Stock Exchange,NYSE
2905,TKR,Timken Company,New York Stock Exchange,NYSE
2906,TLI,Lmp Corporate Loan Fund Inc,New York Stock Exchange,NYSE
2907,TLK,P.T. Telekomunikasi Indonesia Tbk,New York Stock Exchange,NYSE
2908,TLYS,Tilly's Inc,New York Stock Exchange,NYSE
2909,TM,Toyota Motor Corp Ltd Ord,New York Stock Exchange,NYSE
2910,TME,Tencent Music Entertainment Group ADR,New York Stock Exchange,NYSE
2911,TMHC,Taylor Morrison Home Corp,New York Stock Exchange,NYSE
2912,TMO,Thermo Fisher Scientific Inc,New York Stock Exchange,NYSE
2913,TMST,Timken Steel Corp,New York Stock Exchange,NYSE
2914,TMX,Terminix Global Hldgs Inc,New York Stock Exchange,NYSE
2915,TNC,Tennant Company,New York Stock Exchange,NYSE
2916,TNET,Trinet Group Inc,New York Stock Exchange,NYSE
2917,TNK,Teekay Tankers Ltd,New York Stock Exchange,NYSE
2918,TNP,Tsakos Energy Navigation Ltd,New York Stock Exchange,NYSE
2919,TNP-C,Tsakos Energy Navigation [Tnp/Pc],New York Stock Exchange,NYSE
2920,TNP-D,Tsakos Energy Navigation [Tnp/Pd],New York Stock Exchange,NYSE
2921,TNP-E,Tsakos Energy Navigation [Tnp/Pe],New York Stock Exchange,NYSE
2922,TNP-F,Tsakos Energy Navigation [Tnp/Pf],New York Stock Exchange,NYSE
2923,TOL,Toll Brothers Inc,New York Stock Exchange,NYSE
2924,TOT,Totalfinaelf S.A.,New York Stock Exchange,NYSE
2925,TPB,Turning Point Brands,New York Stock Exchange,NYSE
2926,TPC,Tutor Perini Corp,New York Stock Exchange,NYSE
2927,TPG.U,Tpg Pace Beneficial Fin Corp [Tpgy.U],New York Stock Exchange,NYSE
2928,TPH,Tri Pointe Homes Inc,New York Stock Exchange,NYSE
2929,TPL,Texas Pacific Land Trust,New York Stock Exchange,NYSE
2930,TPR,Tapestry Inc,New York Stock Exchange,NYSE
2931,TPRE,Third Point Reinsurance Ltd Company,New York Stock Exchange,NYSE
2932,TPVG,Triplepoint Venture Growth Bdc,New York Stock Exchange,NYSE
2933,TPVY,Triplepoint Venture Growth Bdc Corp,New York Stock Exchange,NYSE
2934,TPX,Tempur-Pedic International Inc,New York Stock Exchange,NYSE
2935,TPZ,Tortoise Power and Energy,New York Stock Exchange,NYSE
2936,TR,Tootsie Roll Industries,New York Stock Exchange,NYSE
2937,TRC,Tejon Ranch Company,New York Stock Exchange,NYSE
2938,TRE.U,Trebia Acquisition Corp Cl A [Treb.U],New York Stock Exchange,NYSE
2939,TRE.W,Trebia Acquisition Corp WT,New York Stock Exchange,NYSE
2940,TREB,Trebia Acquisition Corp Cl A,New York Stock Exchange,NYSE
2941,TREC,Trecora Resources,New York Stock Exchange,NYSE
2942,TREX,Trex Company,New York Stock Exchange,NYSE
2943,TRGP,Targa Resources,New York Stock Exchange,NYSE
2944,TRI,Thomson Reuters Corp,New York Stock Exchange,NYSE
2945,TRN,Trinity Industries,New York Stock Exchange,NYSE
2946,TRN.U,Trine Acquisition Corp [Trne.U],New York Stock Exchange,NYSE
2947,TRN.W,Trine Acquisition Corp WT [Trne/W],New York Stock Exchange,NYSE
2948,TRNE,Trine Acquisition Corp Cl A,New York Stock Exchange,NYSE
2949,TRNO,Terreno Realty Corp,New York Stock Exchange,NYSE
2950,TROX,Tronox Inc,New York Stock Exchange,NYSE
2951,TRP,Tc Energy Corp,New York Stock Exchange,NYSE
2952,TRQ,Turquoise Hill Resources Ltd,New York Stock Exchange,NYSE
2953,TRT-A,Triton Intl Ltd [Trtn/Pa],New York Stock Exchange,NYSE
2954,TRT-B,Triton Intl Ltd [Trtn/Pb],New York Stock Exchange,NYSE
2955,TRT-C,Triton International Ltd 7.375% Prf,New York Stock Exchange,NYSE
2956,TRT-D,Triton Intl Ltd [Trtn/Pd],New York Stock Exchange,NYSE
2957,TRTN,Triton International Ltd,New York Stock Exchange,NYSE
2958,TRTX,Tpg Re Finance Trust Inc,New York Stock Exchange,NYSE
2959,TRU,Transunion,New York Stock Exchange,NYSE
2960,TRV,The Travelers Companies Inc,New York Stock Exchange,NYSE
2961,TRWH,Twin River Worldwide Holdings Inc,New York Stock Exchange,NYSE
2962,TS,Tenaris S.A.,New York Stock Exchange,NYSE
2963,TSE,Trinseo S.A.,New York Stock Exchange,NYSE
2964,TSI,Tcw Strategic,New York Stock Exchange,NYSE
2965,TSLX,Tpg Specialty Lending Inc,New York Stock Exchange,NYSE
2966,TSM,Taiwan Semiconductor Manufacturing,New York Stock Exchange,NYSE
2967,TSN,Tyson Foods,New York Stock Exchange,NYSE
2968,TSQ,Townsquare Media Llc,New York Stock Exchange,NYSE
2969,TT,Trane Technologies Plc,New York Stock Exchange,NYSE
2970,TTC,Toro Company,New York Stock Exchange,NYSE
2971,TTI,Tetra Technologies,New York Stock Exchange,NYSE
2972,TTM,Tata Motors Ltd,New York Stock Exchange,NYSE
2973,TTP,Tortoise Pipeline & Energy Fund,New York Stock Exchange,NYSE
2974,TU,Telus Corp,New York Stock Exchange,NYSE
2975,TUFN,Tufin Software Technologies Ltd,New York Stock Exchange,NYSE
2976,TUP,Tupperware Corp,New York Stock Exchange,NYSE
2977,TV,Grupo Televisa S.A.,New York Stock Exchange,NYSE
2978,TVC,Tennessee Valley Authority,New York Stock Exchange,NYSE
2979,TVE,Tennessee Valley Authority,New York Stock Exchange,NYSE
2980,TWI,Titan International,New York Stock Exchange,NYSE
2981,TWLO,Twilio,New York Stock Exchange,NYSE
2982,TWN,Taiwan Fund,New York Stock Exchange,NYSE
2983,TWN.U,Tailwind Acquisition Corp WT [Twnd.U],New York Stock Exchange,NYSE
2984,TWN.W,Tailwind Acquisition Corp WT [Twnd/W],New York Stock Exchange,NYSE
2985,TWND,Tailwind Acquisition Corp Cl A,New York Stock Exchange,NYSE
2986,TWO,Two Harbors Investments Corp,New York Stock Exchange,NYSE
2987,TWO-A,Two Hbrs Invt Corp [Two/Pa],New York Stock Exchange,NYSE
2988,TWO-B,Two Hbrs Invt Corp [Two/Pb],New York Stock Exchange,NYSE
2989,TWO-C,Two Hbrs Invt Corp [Two/Pc],New York Stock Exchange,NYSE
2990,TWO-D,Two Hbrs Invt Corp [Two/Pd],New York Stock Exchange,NYSE
2991,TWO-E,Two Hbrs Invt Corp [Two/Pe],New York Stock Exchange,NYSE
2992,TWTR,Twitter Inc,New York Stock Exchange,NYSE
2993,TX,Ternium S.A.,New York Stock Exchange,NYSE
2994,TXT,Textron Inc,New York Stock Exchange,NYSE
2995,TY,Tri Continental Corp,New York Stock Exchange,NYSE
2996,TY.P,Tri Contl Corp [Ty/P],New York Stock Exchange,NYSE
2997,TYG,Tortoise Energy Infrastructure Corp,New York Stock Exchange,NYSE
2998,TYL,Tyler Technologies,New York Stock Exchange,NYSE
2999,U,Unity Software Inc,New York Stock Exchange,NYSE
3000,UA,Under Armour Inc Cl C,New York Stock Exchange,NYSE
3001,UAA,Under Armour,New York Stock Exchange,NYSE
3002,UAN,Cvr Partners LP,New York Stock Exchange,NYSE
3003,UBA,Urstadt Biddle Properties Inc,New York Stock Exchange,NYSE
3004,UBER,Uber Technologies Inc,New York Stock Exchange,NYSE
3005,UBP,Urstadt Biddle Properties Inc,New York Stock Exchange,NYSE
3006,UBP-H,Urstadt Biddle Pptys Inc [Ubp/Ph],New York Stock Exchange,NYSE
3007,UBP-K,Urstadt Biddle Properties Inc 5.875% Prf,New York Stock Exchange,NYSE
3008,UBS,UBS Group Ag,New York Stock Exchange,NYSE
3009,UDR,United Dominion Realty Trust,New York Stock Exchange,NYSE
3010,UE,Urban Edge Properties,New York Stock Exchange,NYSE
3011,UFI,Unifi Inc,New York Stock Exchange,NYSE
3012,UFS,Domtar Corp,New York Stock Exchange,NYSE
3013,UGI,Ugi Corp,New York Stock Exchange,NYSE
3014,UGP,Ultrapar Participacoes S.A.,New York Stock Exchange,NYSE
3015,UHS,Universal Health Services,New York Stock Exchange,NYSE
3016,UHT,Universal Health Realty Income Trust,New York Stock Exchange,NYSE
3017,UI,Ubiquiti Networks,New York Stock Exchange,NYSE
3018,UIS,Unisys Corp,New York Stock Exchange,NYSE
3019,UL,Unilever Plc,New York Stock Exchange,NYSE
3020,UMC,United Microelectronics Corp,New York Stock Exchange,NYSE
3021,UMH,Umh Properties,New York Stock Exchange,NYSE
3022,UMH-C,Umh Pptys Inc [Umh/Pc],New York Stock Exchange,NYSE
3023,UMH-D,Umh Pptys Inc [Umh/Pd],New York Stock Exchange,NYSE
3024,UN,Unilever NV,New York Stock Exchange,NYSE
3025,UNF,Unifirst Corp,New York Stock Exchange,NYSE
3026,UNFI,United Nat Foods,New York Stock Exchange,NYSE
3027,UNH,Unitedhealth Group Inc,New York Stock Exchange,NYSE
3028,UNM,Unumprovident Corp,New York Stock Exchange,NYSE
3029,UNMA,Unum Group 6.250% Junior,New York Stock Exchange,NYSE
3030,UNP,Union Pacific Corp,New York Stock Exchange,NYSE
3031,UNVR,Univar Inc,New York Stock Exchange,NYSE
3032,UPS,United Parcel Service,New York Stock Exchange,NYSE
3033,URI,United Rentals,New York Stock Exchange,NYSE
3034,USA,Liberty All-Star Equity Fund,New York Stock Exchange,NYSE
3035,USAC,USA Compression Partners LP,New York Stock Exchange,NYSE
3036,USB,U.S. Bancorp,New York Stock Exchange,NYSE
3037,USB-A,US Bancorp [Usb/Pa],New York Stock Exchange,NYSE
3038,USB-H,US Bancorp [Usb/Ph],New York Stock Exchange,NYSE
3039,USB-M,US Bancorp [Usb/Pm],New York Stock Exchange,NYSE
3040,USB-O,US Bancorp [Usb/Po],New York Stock Exchange,NYSE
3041,USB-P,US Bancorp Del [Usb/Pp],New York Stock Exchange,NYSE
3042,USB-Q,U.S. Bancorp,New York Stock Exchange,NYSE
3043,USDP,USD Partners LP,New York Stock Exchange,NYSE
3044,USFD,US Foods Holding,New York Stock Exchange,NYSE
3045,USM,United States Cellular Corp,New York Stock Exchange,NYSE
3046,USNA,Usana Health Sciences Inc,New York Stock Exchange,NYSE
3047,USPH,U.S. Physical Therapy,New York Stock Exchange,NYSE
3048,USX,U.S. Xpress Enterprises Inc Cl A,New York Stock Exchange,NYSE
3049,UTF,Cohen & Steers Infrastructure Fund,New York Stock Exchange,NYSE
3050,UTI,Universal Technical Institute Inc,New York Stock Exchange,NYSE
3051,UTL,Unitil Corp,New York Stock Exchange,NYSE
3052,UTZ,Utz Brands Inc,New York Stock Exchange,NYSE
3053,UTZ.W,Utz Brand Inc WT,New York Stock Exchange,NYSE
3054,UVE,Universal Insurance Holdings Inc,New York Stock Exchange,NYSE
3055,UVV,Universal Corp,New York Stock Exchange,NYSE
3056,UZA,United States Cellular Corp,New York Stock Exchange,NYSE
3057,UZB,United States Cellular Corp,New York Stock Exchange,NYSE
3058,UZC,United States Cellular Corp,New York Stock Exchange,NYSE
3059,UZD,United States Cellular Corp 6.250%,New York Stock Exchange,NYSE
3060,V,Visa Inc,New York Stock Exchange,NYSE
3061,VAC,Marriot Vacations Worldwide Cor,New York Stock Exchange,NYSE
3062,VALE,Vale S.A.,New York Stock Exchange,NYSE
3063,VAPO,Vapotherm Inc,New York Stock Exchange,NYSE
3064,VAR,Varian Medical Systems,New York Stock Exchange,NYSE
3065,VBF,Invesco Van Kampen Bond Fund,New York Stock Exchange,NYSE
3066,VCIF,Vertical Capital Income Fund Common,New York Stock Exchange,NYSE
3067,VCRA,Vocera Communications Inc,New York Stock Exchange,NYSE
3068,VCV,Invesco California Value Muni Income,New York Stock Exchange,NYSE
3069,VEC,Vectrus Inc,New York Stock Exchange,NYSE
3070,VEDL,Vedanta Ltd,New York Stock Exchange,NYSE
3071,VEEV,Veeva Systems Inc,New York Stock Exchange,NYSE
3072,VEL,Velocity Financial Inc,New York Stock Exchange,NYSE
3073,VER,Vereit Inc,New York Stock Exchange,NYSE
3074,VER-F,Vereit Inc [Ver/Pf],New York Stock Exchange,NYSE
3075,VER.U,Vertiv Hldg CO [Vert.U],New York Stock Exchange,NYSE
3076,VET,Vermilion Energy Inc,New York Stock Exchange,NYSE
3077,VFC,V.F. Corp,New York Stock Exchange,NYSE
3078,VGA.U,VG Acquisition Corp Unit 1 [Vgac.U],New York Stock Exchange,NYSE
3079,VGI,Virtus Global Multi-Sector Inc,New York Stock Exchange,NYSE
3080,VGM,Invesco Trust For Investment Grade,New York Stock Exchange,NYSE
3081,VGR,Vector Group Ltd,New York Stock Exchange,NYSE
3082,VHC,Virnetx Holding Corp,New York Stock Exchange,NYSE
3083,VHI,Valhi Inc,New York Stock Exchange,NYSE
3084,VIAO,Via Optronics Ag ADR,New York Stock Exchange,NYSE
3085,VICI,Vici Properties Inc,New York Stock Exchange,NYSE
3086,VIPS,Vipshop Holdings Ltd,New York Stock Exchange,NYSE
3087,VIST,Vista Oil & Gas S.A.B. DE C.V.,New York Stock Exchange,NYSE
3088,VIV,Telecomunicacoes DE Sao Paulo ADR,New York Stock Exchange,NYSE
3089,VKQ,Invesco Muni Trust,New York Stock Exchange,NYSE
3090,VLO,Valero Energy Corp,New York Stock Exchange,NYSE
3091,VLRS,Controladora Vuela Compaia DE,New York Stock Exchange,NYSE
3092,VLT,Invesco High,New York Stock Exchange,NYSE
3093,VMC,Vulcan Materials Company,New York Stock Exchange,NYSE
3094,VMI,Valmont Industries,New York Stock Exchange,NYSE
3095,VMO,Invesco Muni Opportunity Trust,New York Stock Exchange,NYSE
3096,VMW,Vmware Inc,New York Stock Exchange,NYSE
3097,VNCE,Vince Holding Corp,New York Stock Exchange,NYSE
3098,VNE,Veoneer Inc,New York Stock Exchange,NYSE
3099,VNO,Vornado Realty Trust,New York Stock Exchange,NYSE
3100,VNO-K,Vornado Rlty TR [Vno/Pk],New York Stock Exchange,NYSE
3101,VNO-L,Vornado Rlty TR [Vno/Pl],New York Stock Exchange,NYSE
3102,VNO-M,Vornado Rlty TR [Vno/Pm],New York Stock Exchange,NYSE
3103,VNT,Vontier Corp [Vnt/I],New York Stock Exchange,NYSE
3104,VNTR,Venator Materials Plc,New York Stock Exchange,NYSE
3105,VOC,Voc Energy Trust,New York Stock Exchange,NYSE
3106,VOY-B,VOYA Finl Inc [Voya/Pb],New York Stock Exchange,NYSE
3107,VOYA,VOYA Financial Inc,New York Stock Exchange,NYSE
3108,VPG,Vishay Precision Group,New York Stock Exchange,NYSE
3109,VPV,Invesco Pennsylvania Muni,New York Stock Exchange,NYSE
3110,VRS,Verso Corp,New York Stock Exchange,NYSE
3111,VRT,Vertiv Holdings Llc.,New York Stock Exchange,NYSE
3112,VRT.W,Vertiv Holdings Llc WT,New York Stock Exchange,NYSE
3113,VRTV,Veritiv Corp,New York Stock Exchange,NYSE
3114,VSH,Vishay Intertechnology,New York Stock Exchange,NYSE
3115,VST,Vistra Energy Corp,New York Stock Exchange,NYSE
3116,VST.A,Vistra Energy Corp [Vst/Wa],New York Stock Exchange,NYSE
3117,VSTO,Vista Outdoor Inc,New York Stock Exchange,NYSE
3118,VTA,Invesco Dynamic Credit Fund,New York Stock Exchange,NYSE
3119,VTN,Invesco Trust New York Muni,New York Stock Exchange,NYSE
3120,VTOL,Bristow Group Inc,New York Stock Exchange,NYSE
3121,VTR,Ventas Inc,New York Stock Exchange,NYSE
3122,VVI,Viad Corp,New York Stock Exchange,NYSE
3123,VVN.W,Mosaic Acquisition Corp WT [Mosc/W],New York Stock Exchange,NYSE
3124,VVNT,Vivint Smart Home Inc,New York Stock Exchange,NYSE
3125,VVR,Invesco Senior Income Trust,New York Stock Exchange,NYSE
3126,VVV,Valvoline Inc,New York Stock Exchange,NYSE
3127,VYG.U,Vy Global Growth Unit 1 [Vygg.U],New York Stock Exchange,NYSE
3128,VZ,Verizon Communications Inc,New York Stock Exchange,NYSE
3129,W,Wayfair Inc,New York Stock Exchange,NYSE
3130,WAB,Wabtec Corp,New York Stock Exchange,NYSE
3131,WAL,Western Alliance Bancorp,New York Stock Exchange,NYSE
3132,WALA,Western Alliance Bancorp,New York Stock Exchange,NYSE
3133,WAT,Waters Corp,New York Stock Exchange,NYSE
3134,WBAI,500Wan.com Ltd,New York Stock Exchange,NYSE
3135,WBK,Westpac Banking Corp,New York Stock Exchange,NYSE
3136,WBS,Webster Financial Corp,New York Stock Exchange,NYSE
3137,WBS-F,Webster Financial Corp [Wbs/Pf],New York Stock Exchange,NYSE
3138,WBT,Welbilt Inc,New York Stock Exchange,NYSE
3139,WCC,Wesco International,New York Stock Exchange,NYSE
3140,WCC-A,Wesco International Inc,New York Stock Exchange,NYSE
3141,WCN,Waste Connections Inc,New York Stock Exchange,NYSE
3142,WD,Walker & Dunlop,New York Stock Exchange,NYSE
3143,WDR,Waddell & Reed Financial,New York Stock Exchange,NYSE
3144,WEA,Western Asset Bond Fund,New York Stock Exchange,NYSE
3145,WEC,Wisconsin Energy Corp,New York Stock Exchange,NYSE
3146,WEI,Weidai Ltd ADR,New York Stock Exchange,NYSE
3147,WELL,Welltower Inc,New York Stock Exchange,NYSE
3148,WES,Western Midstream Partners LP,New York Stock Exchange,NYSE
3149,WEX,Wex Inc,New York Stock Exchange,NYSE
3150,WF,Woori Finance Holdings CO Ltd,New York Stock Exchange,NYSE
3151,WFC,Wells Fargo & Company,New York Stock Exchange,NYSE
3152,WFC-A,Wells Fargo & Co.,New York Stock Exchange,NYSE
3153,WFC-L,Wells Fargo & Company [Wfc/Pl],New York Stock Exchange,NYSE
3154,WFC-N,Wells Fargo & Company [Wfc/Pn],New York Stock Exchange,NYSE
3155,WFC-O,Wells Fargo & Company [Wfc/Po],New York Stock Exchange,NYSE
3156,WFC-P,Wells Fargo & Company [Wfc/Pp],New York Stock Exchange,NYSE
3157,WFC-Q,Wells Fargo & Company [Wfc/Pq],New York Stock Exchange,NYSE
3158,WFC-R,Wells Fargo & Company [Wfc/Pr],New York Stock Exchange,NYSE
3159,WFC-T,Wells Fargo & Company [Wfc/Pt],New York Stock Exchange,NYSE
3160,WFC-V,Wells Fargo & Company [Wfc/Pv],New York Stock Exchange,NYSE
3161,WFC-W,Wells Fargo & Company [Wfc/Pw],New York Stock Exchange,NYSE
3162,WFC-X,Wells Fargo & Company [Wfc/Px],New York Stock Exchange,NYSE
3163,WFC-Y,Wells Fargo & Company [Wfc/Py],New York Stock Exchange,NYSE
3164,WFC-Z,Wells Fargo & Company [Wfc/Pz],New York Stock Exchange,NYSE
3165,WGO,Winnebago Industries,New York Stock Exchange,NYSE
3166,WH,Wyndham Hotels & Resorts Inc,New York Stock Exchange,NYSE
3167,WHD,Cactus Inc Cl A,New York Stock Exchange,NYSE
3168,WHG,Westwood Holdings Group Inc,New York Stock Exchange,NYSE
3169,WHR,Whirlpool Corp,New York Stock Exchange,NYSE
3170,WIA,U.S. Treasury Inflation Prot Secs Fd,New York Stock Exchange,NYSE
3171,WIT,Wipro Ltd,New York Stock Exchange,NYSE
3172,WIW,U.S Treasury Inflation Prot Secs Fd 2,New York Stock Exchange,NYSE
3173,WK,Workiva Llc,New York Stock Exchange,NYSE
3174,WLK,Westlake Chemical Corp,New York Stock Exchange,NYSE
3175,WLKP,Westlake Chemical Partners LP,New York Stock Exchange,NYSE
3176,WLL,Whiting Petroleum Corp,New York Stock Exchange,NYSE
3177,WM,Waste Management,New York Stock Exchange,NYSE
3178,WMB,Williams Companies,New York Stock Exchange,NYSE
3179,WMC,Western Asset Mortgage Capital,New York Stock Exchange,NYSE
3180,WMK,Weis Markets,New York Stock Exchange,NYSE
3181,WMS,Advanced Drainage Systems Inc,New York Stock Exchange,NYSE
3182,WMT,Wal-Mart Stores,New York Stock Exchange,NYSE
3183,WNC,Wabash National Corp,New York Stock Exchange,NYSE
3184,WNS,Wns Ltd,New York Stock Exchange,NYSE
3185,WOR,Worthington Industries,New York Stock Exchange,NYSE
3186,WORK,Slack Technologies Inc,New York Stock Exchange,NYSE
3187,WOW,Wideopenwest Inc,New York Stock Exchange,NYSE
3188,WPC,W.P. Carey & CO Llc,New York Stock Exchange,NYSE
3189,WPF,Foley Trasimene Acquisition Cl A,New York Stock Exchange,NYSE
3190,WPF.U,Foley Trasimene Acquisition Corp Units,New York Stock Exchange,NYSE
3191,WPF.W,Foley Trasimene Acquisition WT,New York Stock Exchange,NYSE
3192,WPG,Washington Prime Group Inc,New York Stock Exchange,NYSE
3193,WPG-H,Washington Prime Group [Wpg/Ph],New York Stock Exchange,NYSE
3194,WPG-I,Washington Prime Group [Wpg/Pi],New York Stock Exchange,NYSE
3195,WPM,Wheaton Precious Metals,New York Stock Exchange,NYSE
3196,WPP,Wpp Plc ADR,New York Stock Exchange,NYSE
3197,WPX,Wpx Energy Inc,New York Stock Exchange,NYSE
3198,WRB,W.R. Berkley Corp,New York Stock Exchange,NYSE
3199,WRB-C,Berkley W.R. Corp [Wrb/Pc],New York Stock Exchange,NYSE
3200,WRB-D,Berkley W.R. Corp [Wrb/Pd],New York Stock Exchange,NYSE
3201,WRB-E,Berkley W.R. Corp [Wrb/Pe],New York Stock Exchange,NYSE
